locus_tag,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,acc,old_locus_tag,annotation
HVO_RS04945,1640.912926495672,-0.47062910857645207,0.1471458005726393,-0,1,1,WP_004045066.1,HVO_0051,cation:proton antiporter
HVO_RS04950,1121.5528207772916,-0.1608664876752997,0.1730150424051826,-0,1,1,WP_004045067.1,HVO_0052,TrkA C-terminal domain-containing protein
HVO_RS04955,2566.6535178806694,0.39406280710847663,0.20609708800634324,0,1,1,WP_004045069.1,HVO_0053,hypothetical protein
HVO_RS04960,17147.014620858026,0.38656017033991386,0.203569671120583,0,1,1,WP_004045074.1,HVO_0054,glycine--tRNA ligase
HVO_RS04965,9024.152223336168,0.42264973840196984,0.19882415932504335,0,1,1,WP_004045076.1,HVO_0055,CBS domain-containing protein
HVO_RS04970,3174.731669257116,-0.15764489830420533,0.12082543107863387,-0,1,1,WP_004045079.1,HVO_0056,hypothetical protein
HVO_RS04975,2489.1607077767267,-0.03428086025374662,0.27705739860037626,-0,1,1,WP_004045081.1,HVO_0057,hypothetical protein
HVO_RS04980,11571.27360194028,-0.1091815049511537,0.30153664930546,-0,1,1,WP_004045083.1,HVO_0058,ATP-binding cassette domain-containing protein
HVO_RS04985,9717.351510427223,-0.13176869737593833,0.2963510426537658,-0,1,1,WP_004045086.1,HVO_0059,ABC transporter ATP-binding protein
HVO_RS04990,14571.525346666105,-0.26071256087443534,0.2882672099365077,-0,1,1,WP_004045088.1,HVO_0060,ABC transporter permease
HVO_RS04995,10819.188934876365,-0.46003397574616633,0.24341404728422056,-0,1,1,WP_004045089.1,HVO_0061,ABC transporter permease
HVO_RS05000,121294.26719025745,-1.0719396907382377,0.36392866471536567,-0.1976752526336524,0.8432991531691149,1,WP_004045090.1,HVO_0062,ABC transporter substrate-binding protein
HVO_RS20790,904.386198437937,-0.7637431504486709,0.38225633791214425,-0,1,1,WP_004045091.1,HVO_0063,hypothetical protein
HVO_RS05005,2791.9787336771296,-0.28378484232749096,0.12972075259310178,-0,1,1,WP_004045093.1,HVO_0064,DNA-binding protein
HVO_RS05010,14678.161401948328,-0.06140467383863839,0.20009757030747125,-0,1,1,WP_004045095.1,HVO_0065,DNA polymerase II large subunit
HVO_RS05015,272.66400203912514,0.4250763641114796,0.25710462888613583,0,1,1,WP_004045104.1,HVO_0066,PQQ-like beta-propeller repeat protein
HVO_RS05020,1664.527517077191,-0.523814452180709,0.2804270069130066,-0,1,1,WP_004065787.1,HVO_0067,hypothetical protein
HVO_RS05025,881.3446211689351,-0.07090433147363422,0.22760376782105154,-0,1,1,WP_004045108.1,HVO_0068,ketopantoate reductase family protein
HVO_RS05030,10270.732563000764,0.3731520137676047,0.14947904033434958,0,1,1,WP_004045110.1,HVO_0069,sulfatase
HVO_RS05035,18576.136165766784,0.03814243126277549,0.22703980768454515,0,1,1,WP_004045112.1,HVO_0070,NifU family protein
HVO_RS05040,1504.9299945412927,0.4484386536334985,0.2716648329068601,0,1,1,WP_004045114.1,HVO_0071,DUF5783 family protein
HVO_RS05045,356.8254059015118,-0.982017688698892,0.4595600982150631,-0,1,1,WP_004045116.1,HVO_0072,hypothetical protein
HVO_RS05050,557.9563759019713,-1.5416170531545554,0.27998892023812544,-1.9344231646520873,0.05306112061586569,1,WP_004045118.1,HVO_0074,polyphosphate kinase 2
HVO_RS05055,2386.9468990809846,0.07742524707576669,0.14006979555636478,0,1,1,WP_004045120.1,HVO_0073,DHH family phosphoesterase
HVO_RS05060,2403.3226356818072,0.46463518212738586,0.16501673543790799,0,1,1,WP_004045122.1,HVO_0075,MFS transporter
HVO_RS05065,2994.151934681988,0.37246054665070305,0.16747963381007872,0,1,1,WP_004045125.1,HVO_0076,uroporphyrinogen-III synthase
HVO_RS05070,4879.149938605765,0.35577962586141254,0.1414183971939884,0,1,1,WP_004045127.1,HVO_0077,uroporphyrinogen-III C-methyltransferase
HVO_RS05075,6147.544762965494,0.37722319944824817,0.12406894860869686,0,1,1,WP_004045129.1,HVO_0078,hydroxymethylbilane synthase
HVO_RS05080,502.36091836928495,-0.03955499536568366,0.18672287134868365,-0,1,1,WP_004045132.1,HVO_0079,hypothetical protein
HVO_RS05085,496.68714764111803,-0.037108799863824773,0.1823199531763454,-0,1,1,WP_223173859.1,HVO_0080,hypothetical protein
HVO_RS05090,6567.453298271718,0.07713594934967015,0.12762070164875733,0,1,1,WP_004045135.1,HVO_0081,"glutamate-1-semialdehyde 2,1-aminomutase"
HVO_RS05095,1780.7691789847263,-0.10944970401333667,0.1666147998755793,-0,1,1,WP_004045137.1,HVO_0082,CPBP family intramembrane metalloprotease
HVO_RS21255,2509.2031733583385,-0.5171244074858824,0.21657410178100012,-0,1,1,WP_004045139.1,HVO_0083,P-II family nitrogen regulator
HVO_RS05105,2158.2050392857363,-2.164408257208893,0.3697855500142548,-3.1488744142760763,0.0016390061438033966,0.07014236750072954,WP_013035275.1,HVO_0084,ammonium transporter
HVO_RS05110,772.440916270573,-0.5473425943697102,0.3614083549925776,-0,1,1,WP_004045143.1,HVO_0085,P-II family nitrogen regulator
HVO_RS05115,2668.859602980508,-0.6178629783938901,0.4102412790845135,-0,1,1,WP_004045146.1,HVO_0086,ammonium transporter
HVO_RS05120,4351.655571726403,-0.02185191807946957,0.15915428575975765,-0,1,1,WP_004045148.1,HVO_0087,porphobilinogen synthase
HVO_RS20795,3244.4782039886813,-0.26398503680044877,0.34633104572957607,-0,1,1,WP_004045157.1,HVO_0090,hypothetical protein
HVO_RS05130,2350.8883539117073,0.12212582209558617,0.1836021518761436,0,1,1,WP_004045159.1,HVO_0091,PHP domain-containing protein
HVO_RS05135,1831.9815014650192,-0.18571108144908705,0.5294980814476251,-0,1,1,WP_004045161.1,HVO_0092,hypothetical protein
HVO_RS05140,4986.615031822449,0.1909549774458412,0.14444972783561155,0,1,1,WP_004045168.1,HVO_0093,DUF5784 family protein
HVO_RS20800,486.5950995531797,-3.532592726311002,0.65725300134379006,-3.8532995986826633,1.1653665027683423e-4,0.011032136226206975,WP_004045169.1,HVO_0094,DUF5786 family protein
HVO_RS05145,711.420718067253,-1.0145187301802603,0.18555965141869105,-0.07824292656974588,0.9376348161941195,1,WP_004045170.1,HVO_0095,hypothetical protein
HVO_RS05150,618.6061276733657,-0.7995520230152956,0.3070516924882797,-0,1,1,WP_004045172.1,HVO_0096,NAD(P)H-binding protein
HVO_RS05155,2938.9530464135255,-0.4769952738062416,0.24699092034727413,-0,1,1,WP_004045175.1,HVO_0097,hypothetical protein
HVO_RS05160,1139.238482224618,-0.023558910451894236,0.26633768403997943,-0,1,1,WP_004045177.1,HVO_0098,hypothetical protein
HVO_RS05165,15113.262071666117,0.24901246563027318,0.1706040453811266,0,1,1,WP_004045179.1,HVO_0099,ATP-dependent DNA helicase
HVO_RS05170,7331.9327465776205,-1.358222947524485,0.40052159171137836,-0.8943911013482277,0.37111267195191877,1,WP_004045182.1,HVO_0099A,UPF0175 family protein
HVO_RS05175,4066.562525102509,0.20167535054742347,0.14968614273876946,0,1,1,WP_004045183.1,HVO_0100,60S ribosomal export protein NMD3
HVO_RS05180,392.80386124249793,-0.5287256402088552,0.2349122273830519,-0,1,1,WP_004045184.1,HVO_0101,phosphoribosyltransferase family protein
HVO_RS05185,4391.5181409701345,0.04000414553722567,0.1447067523394839,0,1,1,WP_004045186.1,HVO_0102,zinc metalloprotease HtpX
HVO_RS05190,2787.8032364145874,-0.0019961924167616737,0.17597532000292584,-0,1,1,WP_004045188.1,HVO_0103,hypothetical protein
HVO_RS05195,14899.473563883386,0.11084765860826296,0.29482310889057034,0,1,1,WP_004045193.1,HVO_0104,DNA repair and recombination protein RadA
HVO_RS05200,1335.8744480136243,-0.13188024300787235,0.15709521112469824,-0,1,1,WP_004045195.1,HVO_0105,FAD/NAD(P)-binding oxidoreductase
HVO_RS05205,377.0668896856545,0.11072268292377778,0.28714980691384073,0,1,1,WP_004045197.1,HVO_0106,DUF1641 domain-containing protein
HVO_RS05210,8589.578433406114,-0.12913271795027093,0.2165362742027576,-0,1,1,WP_004045199.1,HVO_0107,SUF system NifU family Fe-S cluster assembly protein
HVO_RS05215,779.48694857627,-0.3062773159144211,0.289827755907764,-0,1,1,WP_004045201.1,HVO_0108,mechanosensitive ion channel
HVO_RS05220,12590.904940584387,0.024105938493330155,0.10856640641392515,0,1,1,WP_004045203.1,HVO_0109,bifunctional cysteine desulfurase/selenocysteine lyase SufS
HVO_RS05225,1977.6601199522793,-0.7535657608286068,0.1506740234769675,-0,1,1,WP_004045206.1,HVO_0110,PAS domain-containing sensor histidine kinase
HVO_RS05230,3370.5562245273604,0.13122483154691658,0.1284894778309698,0,1,1,WP_004045208.1,HVO_0111,DUF424 family protein
HVO_RS05235,6616.88388443977,0.22517044082065052,0.13434482057725788,0,1,1,WP_004045209.1,HVO_0112,tetratricopeptide repeat protein
HVO_RS05240,532.5392190850131,0.01733715287676146,0.341790118029987,0,1,1,WP_004045211.1,HVO_0113,histidine phosphatase family protein
HVO_RS05245,1088.3742810818155,0.051930538374456645,0.18170222638478042,0,1,1,WP_004045212.1,HVO_0114,"RNA 2',3'-cyclic phosphodiesterase"
HVO_RS05250,5711.102332523255,0.6924632801762591,0.3071173343921643,0,1,1,WP_004045214.1,HVO_0115,50S ribosomal protein L39e
HVO_RS05255,16513.711568558498,0.6384682478507117,0.29751662568240506,0,1,1,WP_004045216.1,HVO_0116,50S ribosomal protein L31e
HVO_RS05260,39820.444293200504,0.8520632371977338,0.328777459903516,0,1,1,WP_004045218.1,HVO_0117,translation initiation factor IF-6
HVO_RS05265,1646.1403660479425,0.28993863616440996,0.23008392812009473,0,1,1,WP_004045220.1,HVO_0118,50S ribosomal protein L18Ae
HVO_RS05270,8663.149073984325,0.07228110251160888,0.20630779273378477,0,1,1,WP_004045222.1,HVO_0119,prefoldin subunit alpha
HVO_RS05275,19208.022725238305,0.14155926066031219,0.18036035989743118,0,1,1,WP_004045232.1,HVO_0120,signal recognition particle-docking protein FtsY
HVO_RS05280,1127.6266412942578,0.29616336153856543,0.13221579951502915,0,1,1,WP_004045233.1,HVO_0121,LysE family translocator
HVO_RS05285,801.6814606145911,-0.01944969404446273,0.20172038823700827,-0,1,1,WP_004045234.1,HVO_0122,D-2-hydroxyacid dehydrogenase
HVO_RS05290,12498.049852873753,0.09794527764834846,0.11784873976509264,0,1,1,WP_004045235.1,HVO_0123,signal recognition particle protein Srp54
HVO_RS05295,1979.3589957507145,0.0888983337475964,0.11517338709168337,0,1,1,WP_004045236.1,HVO_0124,magnesium transporter
HVO_RS05300,492.1381441874586,0.2618551217351844,0.15039414179606897,0,1,1,WP_004045237.1,HVO_0125,magnesium transporter
HVO_RS05305,6618.601467633681,0.4152769027078923,0.20229031665522076,0,1,1,WP_004045238.1,HVO_0126,hypothetical protein
HVO_RS05310,2982.967949834344,0.33818323959533264,0.14722591285328182,0,1,1,WP_004045239.1,HVO_0127,RNA-binding domain-containing protein
HVO_RS05315,3250.450962558489,0.34033208868986986,0.16825506106136331,0,1,1,WP_004045240.1,HVO_0128,AAA family ATPase
HVO_RS05320,678.0343037371521,-0.3312353325380339,0.21253181659894838,-0,1,1,WP_004045241.1,HVO_0129,YccF domain-containing protein
HVO_RS05325,228.5574310614105,-0.03259932884702994,0.45756184828995455,-0,1,1,NA,HVO_3016,tRNA-Arg
HVO_RS05330,950.2517421336348,0.3581396844353927,0.22231809611209996,0,1,1,WP_004045242.1,HVO_0131,hypothetical protein
HVO_RS05335,1331.3856983168203,0.15325618426624862,0.2055297407119336,0,1,1,WP_049914910.1,HVO_0131A,hypothetical protein
HVO_RS05340,788.4370262331099,-0.21319989154854277,0.3010392960679179,-0,1,1,WP_004045244.1,HVO_0132,hypothetical protein
HVO_RS05345,88253.23914602863,-0.09555126655028713,0.259124075977823,-0,1,1,WP_004045245.1,HVO_0133,thermosome subunit alpha
HVO_RS05350,11107.74284225507,0.36052355713172585,0.11564936371355497,0,1,1,WP_004045246.1,HVO_0134,KH domain-containing protein
HVO_RS05355,3684.6880951818675,-0.2815977458366749,0.10482061215367698,-0,1,1,WP_004045247.1,HVO_0135,serine/threonine-protein kinase Rio1
HVO_RS05360,5452.908929092515,0.1546084983698275,0.238476534918464,0,1,1,WP_004045248.1,HVO_0136,translation initiation factor eIF-1A
HVO_RS05365,298.1948047648078,0.7710152737178082,0.27155266538067196,0,1,1,WP_004045249.1,HVO_0136A,hypothetical protein
HVO_RS05370,1500.7020294257804,0.11864160700211578,0.19804572666500767,0,1,1,WP_004045250.1,HVO_0137,alpha/beta hydrolase
HVO_RS05375,12450.032244600761,0.3415809884543044,0.15322186137253926,0,1,1,WP_004045251.1,HVO_0138,tyrosine--tRNA ligase
HVO_RS05380,1495.6956577688356,0.2724993330131521,0.13556007877940898,0,1,1,WP_081442881.1,HVO_0139,ATPase
HVO_RS05385,11595.31008353676,-0.0613360904256764,0.17470138590838996,-0,1,1,WP_004045253.1,HVO_0140,DUF460 domain-containing protein
HVO_RS05390,86.08363901940386,0.10531661952594396,0.2582481083936629,0,1,1,WP_049914913.1,HVO_0141,prohibitin family protein
HVO_RS05395,186.8695793115192,-0.03822463055947282,0.3375633929624902,-0,1,1,WP_004045255.1,HVO_0142,hypothetical protein
HVO_RS05400,3228.6005189472103,0.253771809024857,0.1485407054065977,0,1,1,WP_004045256.1,HVO_0143,PhzF family phenazine biosynthesis protein
HVO_RS05405,1159.8532537487208,0.4677937118578036,0.16661427001904022,0,1,1,WP_004045257.1,HVO_0144,ribonuclease Z
HVO_RS05410,6222.190218289801,0.22140743959578718,0.16377561058407378,0,1,1,WP_004045258.1,HVO_0145,AAA family ATPase
HVO_RS05415,3080.4170845214758,0.14810166719061774,0.1305537434742883,0,1,1,WP_004045259.1,HVO_0146,protein sorting system archaetidylserine decarboxylase
HVO_RS05420,265.13165604046054,-0.05426566799185883,0.30380680972027885,-0,1,1,WP_004045260.1,HVO_0147,urease subunit beta
HVO_RS05425,751.3578141102194,-0.06899135595750952,0.26603069874169494,-0,1,1,WP_004045261.1,HVO_0148,urease subunit alpha
HVO_RS05430,131.07499937724222,-0.24584943224607092,0.2046874356550121,-0,1,1,WP_004045262.1,HVO_0149,urease subunit gamma
HVO_RS05435,218.75811632207018,-0.07804070578772089,0.2115811398171909,-0,1,1,WP_004045263.1,HVO_0150,urease accessory protein UreG
HVO_RS05440,318.8907653930629,-0.01728400389408437,0.17183653151337527,-0,1,1,WP_004045264.1,HVO_0151,urease accessory protein UreD
HVO_RS05445,264.183023934755,-0.2413568422294192,0.19831670665226803,-0,1,1,WP_004045265.1,HVO_0152,urease accessory protein UreE
HVO_RS05450,188.29337498468547,-0.13430334135387734,0.24998652097494503,-0,1,1,WP_004045266.1,HVO_0153,urease accessory protein UreF
HVO_RS05455,615.6445343303812,0.6270699052434946,0.3856091778890756,0,1,1,WP_004045267.1,HVO_0154,hypothetical protein
HVO_RS05460,883.2252487426864,0.060980733873906255,0.34802487017388,0,1,1,WP_004045268.1,HVO_0155,hypothetical protein
HVO_RS05465,4495.162834334123,0.5777518469085764,0.21023513935588625,0,1,1,WP_004045269.1,HVO_0156,methyltransferase domain-containing protein
HVO_RS05470,248.0417528742638,0.44624000916073114,0.20395232696398147,0,1,1,WP_004045270.1,HVO_0157,DUF5658 family protein
HVO_RS05475,3384.9310497419997,-7.432929536170998e-4,0.22174817829996027,-0,1,1,WP_004045271.1,HVO_0158,TATA-box-binding protein
HVO_RS05480,1127.6388388345752,0.06073625371655848,0.16920564220907514,0,1,1,WP_004045272.1,HVO_0159,hypothetical protein
HVO_RS05485,1101.886759750809,-0.0988555794686476,0.16570593826400698,-0,1,1,WP_049914912.1,HVO_0160,type II CAAX endopeptidase family protein
HVO_RS05490,5954.085766399734,-0.05135274047701165,0.09879172531718404,-0,1,1,WP_004045274.1,HVO_0161,ATP phosphoribosyltransferase
HVO_RS05495,2491.62027282692,0.3397589503964821,0.2633933329885325,0,1,1,WP_013035625.1,HVO_0162,hypothetical protein
HVO_RS05500,4790.1626408021,0.10036562175575806,0.23328550637606912,0,1,1,WP_004045277.1,HVO_0163,winged helix-turn-helix transcriptional regulator
HVO_RS05505,2148.2677918467552,0.14433371785481597,0.2541538890281552,0,1,1,WP_004045278.1,HVO_0164,hypothetical protein
HVO_RS05510,4132.979341535035,0.42675234633515985,0.17562809690674336,0,1,1,WP_004045279.1,HVO_0165,amidohydrolase
HVO_RS05515,1266.2717095366454,-0.07849874670593722,0.3527664310791882,-0,1,1,WP_004045280.1,HVO_0166,helix-turn-helix transcriptional regulator
HVO_RS05520,16386.743521469096,0.5652724717606133,0.25984512808670507,0,1,1,WP_004045281.1,HVO_0167,adenosylhomocysteinase
HVO_RS05525,693.1110020951542,0.5219866970494639,0.45766495158025433,0,1,1,WP_004045282.1,HVO_0168,SMR family transporter
HVO_RS05530,1391.600125731733,0.5020114070677831,0.19881819724201177,0,1,1,WP_049914915.1,HVO_0169,helix-turn-helix domain-containing protein
HVO_RS05535,1554.3994106632128,-0.22241318937694424,0.2621015243096252,-0,1,1,WP_004045284.1,HVO_0170,Holliday junction resolvase Hjc
HVO_RS05540,5738.212904469438,-0.20258908851763047,0.21515145728541857,-0,1,1,WP_004045285.1,HVO_0171,SWIM zinc finger domain-containing protein
HVO_RS05545,1703.4234636767815,0.24263978225969954,0.1937023890516495,0,1,1,WP_004065604.1,HVO_0172,hypothetical protein
HVO_RS05550,5028.024695015498,0.7477841077114336,0.16481600901613788,0,1,1,WP_013035269.1,HVO_0173,DNA primase
HVO_RS05555,7609.987877242908,0.7269710672920261,0.26040514293134487,0,1,1,WP_004045288.1,HVO_0174,hypothetical protein
HVO_RS05560,22920.83159643345,0.19965265624696757,0.2077867446798384,0,1,1,WP_004045289.1,HVO_0175,DNA polymerase sliding clamp
HVO_RS05565,1135.8347328543314,0.4570554658786067,0.2908692674216393,0,1,1,WP_004045290.1,HVO_0177,ArsC family transcriptional regulator
HVO_RS05570,521.462846290371,0.034308133336171547,0.21804858912373487,0,1,1,WP_004045291.1,HVO_0176,amino acid permease
HVO_RS05575,2614.9564750415,-0.021255814036398778,0.23131909302683895,-0,1,1,WP_004045293.1,HVO_0179,Lrp/AsnC family transcriptional regulator
HVO_RS05580,7521.834020033155,0.5163639753282931,0.1219743444983244,0,1,1,WP_004045294.1,HVO_0180,23S rRNA (uridine(2552)-2'-O)-methyltransferase
HVO_RS05585,520.5380979617588,0.531419814361334,0.24655930264425238,0,1,1,WP_004045295.1,HVO_0181,hypothetical protein
HVO_RS20805,239.018135797471,0.5735754774622328,0.2084128400306801,0,1,1,WP_004045296.1,HVO_0182,hypothetical protein
HVO_RS05590,1174.3416957563115,0.7639884365828675,0.1767341913739427,0,1,1,WP_004045297.1,HVO_0183,queuosine precursor transporter
HVO_RS05595,368.2126699017625,0.6387583392354105,0.19150952647841687,0,1,1,WP_004045298.1,HVO_0184,ribbon-helix-helix domain-containing protein
HVO_RS05600,12151.059130941083,0.5482635625431644,0.1676427119177269,0,1,1,WP_004045299.1,HVO_0185,Sec-independent protein translocase protein TatCt
HVO_RS05605,8744.498016361164,0.25043790888560225,0.24150098475646095,0,1,1,WP_004045300.1,HVO_0186,Sec-independent protein translocase protein TatCo
HVO_RS05610,877.1575651499694,0.5597042280363705,0.25775510297937854,0,1,1,WP_004045301.1,HVO_0187,hypothetical protein
HVO_RS05615,870.2194125382623,-0.1376788038621996,0.3458120338224523,-0,1,1,WP_004045302.1,HVO_0188,SRPBCC domain-containing protein
HVO_RS05620,3038.4511420716694,0.2179394061405298,0.2003107029368262,0,1,1,WP_004045303.1,HVO_0189,histidine phosphatase family protein
HVO_RS05625,5570.1782764494,0.046943606314300085,0.15499621131631766,0,1,1,WP_004045304.1,HVO_0190,ATP-dependent sacrificial sulfur transferase LarE
HVO_RS05630,7260.182187536504,-0.15529588298097774,0.16171927431070704,-0,1,1,WP_004045305.1,HVO_0191,DNA mismatch repair protein MutS
HVO_RS05635,1522.8778490246698,0.4644083054958048,0.2791701188462621,0,1,1,WP_004045306.1,HVO_0193,hypothetical protein
HVO_RS05640,2165.630955612608,-1.170833536817974,0.19892517611577884,-0.8587828858753666,0.390460311314497,1,WP_004045307.1,HVO_0192,hypothetical protein
HVO_RS05645,20124.386965133664,-0.13693560073208427,0.15002655700497425,-0,1,1,WP_004045308.1,HVO_0194,ORC1-type DNA replication protein
HVO_RS05650,3757.5528206916147,0.12879145587877786,0.19902414759543088,0,1,1,WP_004045309.1,HVO_0195,ribose-5-phosphate isomerase RpiA
HVO_RS05655,24093.898590314016,0.6256502394076621,0.4134854693041575,0,1,1,WP_004045310.1,HVO_0196,DUF1931 family protein
HVO_RS05660,2794.890720062224,0.8402104307040553,0.258823453521032,0,1,1,WP_004045311.1,HVO_0197,nickel pincer cofactor biosynthesis protein LarB
