chrID	peakStart	peakStop	peakSize	logAveP	logMinP	aveLogP	aveChipCount	maxChipCount	aveInputCount	aveInputCountScaled	aveLog2Ratio
NC_013967.1	814000	814399	400	19.5610417650045	19.9304527314763	19.6474047657965	1144.5	1206	614	592.113076624733	0.950728878916345
NC_013967.1	860600	860799	200	5.43461708072699	5.43461708072699	5.43461708072699	806	806	520	501.46384339554	0.683548887819833
NC_013967.1	946800	946999	200	0.849359052536474	0.849359052536474	0.849359052536474	786	786	598	576.68341990487	0.446084547259123
NC_013967.1	1159200	1159999	800	1.86721846702042	18.669135599256	8.69468244232673	1037.75	1269	674.25	650.215377710466	0.659009634898566
NC_013967.1	1303800	1303999	200	0.720229275931526	0.720229275931526	0.720229275931526	1158	1158	959	924.815049646774	0.32408464658823
NC_013967.1	1307200	1307599	400	1.00251251411873	3.82092381934919	2.2613681666444	1198.5	1199	946.5	912.760630334381	0.39467891364067
NC_013967.1	1378600	1378999	400	1.28873262988235	1.97551304971194	1.50517446797667	777	798	569	548.717167100119	0.502555573146343
NC_013967.1	1388400	1388599	200	1.59670314611116	1.59670314611116	1.59670314611116	765	765	553	533.287510380256	0.519728099344906
NC_013967.1	1391600	1392199	600	2.55759961634226	14.4457309377553	6.83153672008865	839.333333333333	974	535.666666666667	516.572048933738	0.689977825168943
NC_013967.1	1475400	1475799	400	8.47866912990003	15.1385641191583	11.6581016504562	1320.5	1350	848	817.771806152726	0.696241054603935
NC_013967.1	1485800	1486199	400	8.13804451137221	9.19702215992397	8.52671009174409	979	1020	619	596.93484434969	0.712611350740745
NC_013967.1	1486600	1486799	200	0.884511161261044	0.884511161261044	0.884511161261044	1057	1057	857	826.450988057649	0.354593862238509
NC_013967.1	1595800	1596199	400	4.32221161204466	11.5408823209199	7.78103197521254	1159.5	1211	786	757.981886363258	0.611974830609235
NC_013967.1	1602000	1602199	200	1.46633280933855	1.46633280933855	1.46633280933855	1068	1068	846	815.843099062743	0.3881309588558
NC_013967.1	1653400	1653599	200	0.671776108107403	0.671776108107403	0.671776108107403	1046	1046	856	825.486634512657	0.341198047920671
NC_013967.1	1700600	1700999	400	4.09343766504393	4.41041556100481	4.1612867688027	951.5	999	671	647.081228689244	0.55593817777879
NC_013967.1	1720800	1721199	400	1.7745734715205	12.5522943495982	7.01291891272917	882	1009	567	546.788460010136	0.674899532739415
NC_013967.1	1756200	1756599	400	1.87025446880437	1.9115517932928	1.87204859221536	1026.5	1035	795	766.661068268181	0.420639850826186
NC_013967.1	1893200	1893799	600	2.23670196442032	4.47013274081645	2.97531778384682	817.333333333333	857	574.666666666667	554.181837188404	0.558799789955626
NC_013967.1	1895000	1895399	400	11.2299942878613	19.0003937063646	14.9646790011231	1012.5	1014	576	555.467641915059	0.870631716888898
NC_013967.1	1899800	1899999	200	2.2441986238203	2.2441986238203	2.2441986238203	868	868	638	615.257561704527	0.495822733047395
NC_013967.1	2058600	2058999	400	5.09644523449368	10.0218141891423	7.40861600329392	957.5	979	621	598.863551439673	0.676855652442342
NC_013967.1	2102400	2102599	200	1.74689481508595	1.74689481508595	1.74689481508595	879	879	661	637.43769323933	0.462957693235828
NC_013967.1	2130800	2131399	600	0.993214902073121	12.7665408497004	5.25122051526407	774	889	509.666666666667	491.498856763961	0.646400210141836
NC_013967.1	2477200	2477799	600	19.1701337199291	74.508798485827	43.3489630624592	1598	1963	723.333333333333	697.549064210462	1.17237613953977
NC_013967.1	2482400	2482799	400	3.41910515588545	6.2234022991041	4.6709091799023	769	806	500	482.176772495711	0.670872621264213
NC_013967.1	2700000	2700599	600	1.08230561596576	5.88747765064853	2.81705521623514	1069.66666666667	1158	815	785.948139168009	0.442312546338937
NC_013967.1	2768600	2768799	200	0.792269445531525	0.792269445531525	0.792269445531525	1037	1037	842	811.985684882777	0.352504589149335
NC_013967.1	2769200	2769399	200	0.517901456100936	0.517901456100936	0.517901456100936	1022	1022	841	811.021331337786	0.333216613285497
NC_013967.1	2847400	2847599	200	0.561772878573383	0.561772878573383	0.561772878573383	889	889	710	684.69101694391	0.376246714116419
NC_013968.1	58400	58599	200	1.21477241003776	1.21477241003776	1.21477241003776	1689	1689	1401	1351.05931653298	0.321864800663403
