chrID	peakStart	peakStop	peakSize	logAveP	logMinP	aveLogP	aveChipCount	maxChipCount	aveInputCount	aveInputCountScaled	aveLog2Ratio
NC_013967.1	1896400	1896599	200	2.06558601124787	2.06558601124787	2.06558601124787	757	757	531	511.413761272327	0.564888627492859
NC_013967.1	2058600	2058999	400	2.57436362120309	3.52700113153583	2.91262646874252	905	918	654.5	630.358393131333	0.522083093346599
NC_013967.1	2102400	2102599	200	1.43127083807139	1.43127083807139	1.43127083807139	900	900	687	661.659612041598	0.443259113715031
NC_013967.1	2130800	2131199	400	1.3511879583466	13.7981080061546	7.42413298441863	816.5	916	509	490.225243856147	0.724245576216176
NC_013967.1	2148400	2148599	200	1.21277336104749	1.21277336104749	1.21277336104749	716	716	516	496.967044852204	0.525922850130782
NC_013967.1	2385200	2385399	200	0.600047645242481	0.600047645242481	0.600047645242481	196	196	192	184.917970177564	0.0835294068525382
NC_013967.1	2477200	2477799	600	10.7387686580337	52.3941596159372	30.9422651823031	1474.33333333333	1810	760.333333333333	732.288003428862	0.992920431374157
NC_013967.1	2767400	2767599	200	1.66690705075632	1.66690705075632	1.66690705075632	1149	1149	921	887.028388195504	0.372956159150279
NC_013968.1	12200	12599	400	0.715481436259123	1.14306135154751	0.823659229171506	1535	1544	1335.5	1286.23931860488	0.255353951505591
NC_013968.1	38800	38999	200	0.610408957180335	0.610408957180335	0.610408957180335	1645	1645	1447	1393.62657732779	0.23908545539416
NC_013968.1	46600	46999	400	1.69054406924367	1.70315354113677	1.69072197025407	1624.5	1642	1361	1310.79873651909	0.309341046082884
NC_013968.1	54200	54599	400	1.88101219070441	2.32130590280718	1.994112501218	1592.5	1637	1320	1271.31104497076	0.325303391994875
NC_013968.1	57800	57999	200	0.65657811024875	0.65657811024875	0.65657811024875	1649	1649	1469	1414.81509474397	0.220833162521003
NC_013968.1	70400	70599	200	0.568994291667791	0.568994291667791	0.568994291667791	1824	1824	1598	1539.05685595702	0.24491285054449
