chrID	peakStart	peakStop	peakSize	logAveP	logMinP	aveLogP	aveChipCount	maxChipCount	aveInputCount	aveInputCountScaled	aveLog2Ratio
NC_013967.1	1307400	1307599	200	3.80875785621084	3.80875785621084	3.80875785621084	1293	1293	975	951.00305989227	0.442799501621214
NC_013967.1	1359600	1359999	400	1.02116975455223	2.11573106304648	1.42684886388683	895	940	691	673.992937831342	0.407469087330084
NC_013967.1	1391600	1392199	600	2.13783548245807	11.9164833279336	5.49634674840708	803.333333333333	932	526.666666666667	513.704216967448	0.635437161010334
NC_013967.1	1475400	1475799	400	1.86258215567435	3.67290013101066	2.61891305648473	1066.5	1107	819	798.842570309507	0.420534487901672
NC_013967.1	1485800	1486199	400	1.25121236274914	1.38499918531308	1.26703896919847	824	858	627	611.56812159226	0.429837371310639
NC_013967.1	1486600	1486999	400	1.12071361925971	2.0192359547944	1.43362726349004	1068.5	1085	853.5	832.493447813387	0.359563744804498
NC_013967.1	1594200	1594399	200	1.03803342951822	1.03803342951822	1.03803342951822	977	977	780	760.802447913816	0.360417541430301
NC_013967.1	1595800	1596199	400	13.0805723061579	17.9054123460161	15.3424789533768	1357	1414	811	791.039468279622	0.776606663120476
NC_013967.1	1600200	1601199	1000	2.12125468108008	3.76860693216669	2.49256385439032	1065	1118	816.8	796.696717251288	0.420271448788742
NC_013967.1	1601800	1602999	1200	1.29406211903795	7.27449062698725	3.64022431981549	1213.16666666667	1393	918.166666666667	895.56852255496	0.431201203599471
NC_013967.1	1700600	1701199	600	1.15136778338762	10.7776168361745	5.48141475071732	1046	1173	741.333333333333	723.087454769371	0.531273032339387
NC_013967.1	1720800	1721199	400	1.39578395890108	7.78389494258519	4.43932449733471	803	928	540	526.709387017257	0.595742841278344
NC_013967.1	1756200	1756599	400	5.82854170572418	8.67089418696198	7.09935909347237	1107.5	1124	749.5	731.053121424878	0.598736412381936
NC_013967.1	1870200	1870399	200	0.480335376453312	0.480335376453312	0.480335376453312	828	828	660	643.755917465537	0.362618992824011
NC_013967.1	1893200	1893799	600	1.20227727623353	3.87218707468861	2.53243563352777	745	791	523	510.127795203751	0.543061564286487
NC_013967.1	1895000	1895399	400	4.13712882378834	5.89910242639981	4.86948703583002	792	800	520.5	507.689325819412	0.640755082863026
NC_013967.1	1943600	1943799	200	0.61999513664913	0.61999513664913	0.61999513664913	739	739	566	552.069468614385	0.420064568344926
NC_013967.1	1947200	1947799	600	3.06916217624962	17.5092352970106	7.88159583630164	872.666666666667	947	558.666666666667	544.91662508699	0.681464122865598
NC_013967.1	1950000	1950399	400	1.1150604575635	3.93646943465365	2.37541381063263	776.5	815	557.5	543.778672707631	0.511402111335178
NC_013967.1	2058600	2058999	400	0.915134387720955	9.96397065635484	5.28903752430293	908	924	635.5	619.858917499013	0.56142188291646
NC_013967.1	2102200	2102599	400	5.42332786076448	7.14131150346234	6.13389315057146	985.5	1013	665.5	649.120550111083	0.603852910915507
NC_013967.1	2131000	2131199	200	3.35702830739605	3.35702830739605	3.35702830739605	708	708	471	459.407632009497	0.622873878766602
NC_013967.1	2148400	2148599	200	0.671233088413351	0.671233088413351	0.671233088413351	654	654	480	468.186121793118	0.481334566592195
NC_013967.1	2477200	2477999	800	1.07932012905189	163.557427519923	77.056536769969	1711.5	2621	623	607.666570577317	1.36252310069281
NC_013967.1	2700000	2700399	400	1.2949786390649	4.30646970915528	2.6503149405563	940	968	702.5	685.209896999302	0.455352302812723
NC_013967.1	2767000	2769799	2800	1.15692892479441	6.0643336957372	2.82824834356308	1155.64285714286	1441	888.714285714286	866.84103085565	0.411213366319754
NC_013968.1	22000	22199	200	1.05740052151026	1.05740052151026	1.05740052151026	1461	1461	1223	1192.89922281871	0.292262247615378
NC_013968.1	39200	39399	200	0.542398737274191	0.542398737274191	0.542398737274191	1309	1309	1133	1105.1143249825	0.244066305429399
NC_013968.1	54200	54599	400	2.60146631476141	5.9067191446901	4.10363150006396	1321	1331	1001	976.363141489397	0.437371473011645
NC_013968.1	57800	57999	200	3.0661727158381	3.0661727158381	3.0661727158381	1447	1447	1127	1099.26199846009	0.396214497878401
NC_013968.1	58600	58799	200	0.743603934160776	0.743603934160776	0.743603934160776	1286	1286	1087	1060.24648831066	0.278252273683879
NC_013968.1	73800	74199	400	0.799098167707935	1.14247472116936	0.876118250065881	1381	1406	1170	1141.20367187072	0.274702123115444
NC_013968.1	84600	84799	200	7.29526311021749	7.29526311021749	7.29526311021749	2031	2031	1577	1538.18648764114	0.400732363104331
