chrID	peakStart	peakStop	peakSize	logAveP	logMinP	aveLogP	aveChipCount	maxChipCount	aveInputCount	aveInputCountScaled	aveLog2Ratio
NC_013967.1	44000	44199	200	0.831859511477219	0.831859511477219	0.831859511477219	815	815	683	626.887754342006	0.378062476404268
NC_013967.1	46400	46599	200	1.24939685039722	1.24939685039722	1.24939685039722	771	771	622	570.899243339279	0.432839850732348
NC_013967.1	49200	49799	600	1.71352798113541	13.4513063099429	6.74650074380854	1090	1239	807.666666666667	741.312361527906	0.550923924701813
NC_013967.1	174600	174999	400	1.7474871850806	2.55052498360344	2.01628873465747	831	852	661.5	607.154098824651	0.453879201535568
NC_013967.1	236600	236999	400	3.15115554685227	5.74753421840981	4.29910506729271	699	744	482.5	442.859943587142	0.669318280720101
NC_013967.1	249600	249799	200	1.0283006623374	1.0283006623374	1.0283006623374	742	742	599	549.788821157923	0.431862932016649
NC_013967.1	426200	426799	600	3.95889063609884	37.2693153457419	21.1088660353969	1067	1270	591	542.446065616582	0.947827044560601
NC_013967.1	458000	458399	400	2.198507108279	6.45885011016286	4.17816957332453	799	822	582	534.185465632573	0.580800242565929
NC_013967.1	479400	479799	400	1.55734802966896	4.34931811530769	2.80299343427086	794	811	606.5	556.67265447793	0.512110212584822
NC_013967.1	780200	780599	400	0.822951872487184	2.17564492289712	1.35365752048738	579.5	607	422	387.330354805749	0.578588404228798
NC_013967.1	813800	814399	600	1.82697603616229	31.41904079632	14.6287020170378	854	1003	508	466.264976875167	0.878951970925259
NC_013967.1	1159400	1159999	600	32.4166872383115	101.532594760937	59.8168740570438	1399	1824	522.666666666667	479.726695367625	1.50955561030245
NC_013967.1	1234600	1234799	200	1.35974665425896	1.35974665425896	1.35974665425896	590	590	430	394.67311034709	0.578849106252331
NC_013967.1	1359800	1359999	200	0.768965051832344	0.768965051832344	0.768965051832344	785	785	654	600.270265504644	0.386515697488376
NC_013967.1	1378800	1378999	200	2.63812829587646	2.63812829587646	2.63812829587646	641	641	452	414.865688085778	0.626455640183832
NC_013967.1	1391600	1392199	600	0.774699565496668	8.16195603516443	3.1433393644116	594.333333333333	680	407.666666666667	374.174584460846	0.658912908310556
NC_013967.1	1475400	1475799	400	6.61028494790951	13.1494869210993	9.72937096804297	946	949	619	568.145710011276	0.739264479604137
NC_013967.1	1485800	1486199	400	4.12579355628706	4.94997847373821	4.40428895831394	740	759	516.5	474.066654637842	0.6430595771245
NC_013967.1	1486600	1486799	200	2.5186231089997	2.5186231089997	2.5186231089997	918	918	733	672.779976475388	0.447787306709881
NC_013967.1	1595800	1596199	400	11.4116338885307	13.0342849924043	12.0750486455245	1053	1121	668	613.120087701991	0.7791213604875
NC_013967.1	1598400	1598599	200	1.83957336757932	1.83957336757932	1.83957336757932	748	748	581	533.267621189905	0.487403132113301
NC_013967.1	1600400	1600599	200	0.745306276699286	0.745306276699286	0.745306276699286	704	704	569	522.253487877893	0.430113234351289
NC_013967.1	1601000	1601399	400	1.01358218161673	1.7486516701989	1.25156471351519	686.5	694	535	491.046776827193	0.482601388448645
NC_013967.1	1602000	1602599	600	0.986762524465849	3.60096810481224	1.83835324424984	770.666666666667	844	607	557.131576699264	0.46450777346629
NC_013967.1	1634600	1634799	200	0.406498451465602	0.406498451465602	0.406498451465602	756	756	641	588.338287749964	0.361197302895333
NC_013967.1	1700600	1700999	400	3.28679788987013	4.04261327998228	3.53412920224879	729	750	523	480.032643515181	0.603692704477011
NC_013967.1	1720800	1721199	400	4.08914515021271	10.6243209976939	7.20621810778405	671.5	769	407.5	374.021610387068	0.835083547885354
NC_013967.1	1756200	1756599	400	5.0677112833135	7.9999169002219	6.38342604771989	810	816	548	502.978754581873	0.687458430425667
NC_013967.1	1768600	1768799	200	1.708730944143	1.708730944143	1.708730944143	727	727	563	516.746421221887	0.491692774171868
NC_013967.1	1893400	1893799	400	0.951193946760707	1.83560308406595	1.25753509488865	559.5	562	403	369.891310395063	0.596339974276616
NC_013967.1	1895000	1895399	400	13.5982645274912	13.8691785552342	13.6509365764615	757.5	785	407.5	374.021610387068	1.01782489651575
NC_013967.1	1947400	1947599	200	3.18747755737997	3.18747755737997	3.18747755737997	621	621	423	388.248199248416	0.676224215274787
NC_013967.1	2058600	2058999	400	1.28022212390743	2.57754151781777	1.78391229606141	677.5	699	512.5	470.395276867171	0.529643413754262
NC_013967.1	2102200	2102599	400	2.297238075017	2.59270715463806	2.35786177294759	768.5	782	588.5	540.151454509913	0.508456346413747
NC_013967.1	2131000	2131199	200	5.54238850347063	5.54238850347063	5.54238850347063	594	594	359	329.506154917687	0.848212529557383
NC_013967.1	2385200	2385399	200	0.647384095176434	0.647384095176434	0.647384095176434	121	121	119	109.22348867745	0.146449452122733
NC_013967.1	2386200	2386399	200	1.02258113715289	1.02258113715289	1.02258113715289	108	108	125	114.730555333456	-0.086441681977691
NC_013967.1	2477200	2477799	600	22.3319773842726	153.377507223508	93.2245029747038	1711	2248	558	512.157199008549	1.7035937960085
NC_013967.1	2482600	2482999	400	1.63797621992089	8.86795921701537	5.10245272702968	548.5	608	330.5	303.347588301659	0.8439068164433
NC_013967.1	2700200	2700399	200	1.40859727791736	1.40859727791736	1.40859727791736	836	836	684	627.805598784673	0.41261355959557
NC_013967.1	2767600	2767999	400	2.3236421124724	3.89828259313997	2.96335801342562	756.5	765	563	516.746421221887	0.549292601275506
NC_013967.1	2769200	2769399	200	0.921478651422821	0.921478651422821	0.921478651422821	711	711	570	523.171332320561	0.441838788421801
NC_013967.1	2847200	2847399	200	1.78599315834993	1.78599315834993	1.78599315834993	623	623	454	416.701376971114	0.579074129670796
NC_013968.1	14600	14799	200	0.735956839257566	0.735956839257566	0.735956839257566	1159	1159	1042	956.393909259692	0.276940272278194
NC_013968.1	22000	22399	400	5.46575471329766	10.5560018073256	7.86036414449896	1384	1405	1031	946.297620390348	0.549392386812757
NC_013968.1	35600	35799	200	1.78122231398494	1.78122231398494	1.78122231398494	1031	1031	869	797.606820678189	0.369885671968857
NC_013968.1	41000	41199	200	0.802143935856578	0.802143935856578	0.802143935856578	1073	1073	974	893.980487158292	0.263065859897309
NC_013968.1	54200	54599	400	0.837806566435864	1.5520007341929	1.06643785023137	1061	1068	933.5	856.807787230252	0.308117164015984
NC_013968.1	55000	55399	400	0.806479244895517	1.69442831329913	1.11446734952482	955.5	985	821	753.550287430141	0.341513741527994
NC_013968.1	57600	57999	400	1.3783501287491	1.57384260420849	1.40893450628689	1219.5	1237	1069.5	981.634631433053	0.312642460521626
NC_013968.1	62600	62799	200	0.666080722398825	0.666080722398825	0.666080722398825	1130	1130	1043	957.31175370236	0.239031960785391
NC_013968.1	80600	80799	200	0.977346957970225	0.977346957970225	0.977346957970225	1082	1082	946	868.280842763598	0.317138987025144
NC_013968.1	84600	84799	200	3.45435133102875	3.45435133102875	3.45435133102875	1364	1364	1123	1030.73930911577	0.40382246193085
