chrID	peakStart	peakStop	peakSize	logAveP	logMinP	aveLogP	aveChipCount	maxChipCount	aveInputCount	aveInputCountScaled	aveLog2Ratio
NC_013966.1	440600	441199	600	0.876169608172903	5.10173856760357	2.17817564509997	924.666666666667	1000	589	658.364591479292	0.487468129936989
NC_013966.1	462400	462999	600	12.21459586499	39.3706375042584	23.1410177375091	1308.66666666667	1564	582	650.540224517738	0.99732768723578
NC_013966.1	483200	483399	200	1.11891685310902	1.11891685310902	1.11891685310902	980	980	662	739.961561221207	0.404854434499026
NC_013966.1	487000	487799	800	3.20035910086317	175.230561324659	87.1781599296427	2558.25	3918	849.5	949.542819119963	1.20489618680787
NC_013966.1	590600	590799	200	0.905117669979215	0.905117669979215	0.905117669979215	1502	1502	1131	1264.1941476453	0.248486221683929
NC_013966.1	621000	621199	200	0.986935316992471	0.986935316992471	0.986935316992471	1338	1338	986	1102.11797487026	0.27956886995171
NC_013966.1	635400	635799	400	12.6724972838783	28.44857714283	20.4100222155222	1459.5	1565	717	801.438730204842	0.897450194948876
NC_013967.1	11600	11999	400	1.48112691904275	1.80115770511082	1.55002005869893	1293.5	1359	918.5	1026.66872202671	0.333526471199705
NC_013967.1	33000	33599	600	0.922631568344438	8.75589001502571	4.95337729212407	1331	1480	861.333333333333	962.769725174018	0.460391956400767
NC_013967.1	46200	46799	600	1.12438670127072	10.0635989025597	4.81350391570462	1249	1386	803.333333333333	897.939256064003	0.471428123859891
NC_013967.1	49200	49799	600	5.13072989169423	20.9052429072958	14.3443838520377	1716.66666666667	1959	961.666666666667	1074.91898495629	0.670915589834959
NC_013967.1	174400	174999	600	2.94138076492194	24.8042257239579	11.170660646524	1156.66666666667	1400	617.333333333333	690.034648228437	0.739521790581568
NC_013967.1	236600	236999	400	7.83807033742348	9.48793053818831	8.51493059828742	1162	1240	648	724.3128272981	0.681098405843032
NC_013967.1	249400	249999	600	1.45811308400515	9.94909547172228	4.74196708748497	1072	1219	656.333333333333	733.627549871378	0.540210121304431
NC_013967.1	304600	304799	200	1.21133173114551	1.21133173114551	1.21133173114551	920	920	605	676.248858819985	0.443515098861835
NC_013967.1	311600	312199	600	0.778440988798326	6.51484881857976	2.60850248985031	1297.33333333333	1396	907	1013.81440487558	0.355091866872776
NC_013967.1	329200	329799	600	2.23193594852557	4.01596993949159	2.71461457664223	1248.33333333333	1291	846.666666666667	946.375813445048	0.398734013333644
NC_013967.1	361000	361199	200	2.68122648807008	2.68122648807008	2.68122648807008	991	991	627	700.839726413439	0.499198509324655
NC_013967.1	426200	426799	600	9.86613502094544	74.8789867280839	43.1702173745919	1847.66666666667	2282	738	824.911831089503	1.12446035266123
NC_013967.1	431000	431199	200	4.1589326155153	4.1589326155153	4.1589326155153	1005	1005	605	676.248858819985	0.570872342576026
NC_013967.1	436000	436199	200	0.568326131393172	0.568326131393172	0.568326131393172	1259	1259	945	1056.28953980973	0.253053219401744
NC_013967.1	438400	438599	200	0.812282105709746	0.812282105709746	0.812282105709746	1154	1154	831	928.864135007286	0.312801011028917
NC_013967.1	452200	452399	200	3.73272162149275	3.73272162149275	3.73272162149275	1198	1198	775	866.269199314857	0.467279879875045
NC_013967.1	457800	458399	600	3.0013383955058	10.5475035729029	5.66711043494931	1237	1337	768.333333333333	858.817421256235	0.52417561972908
NC_013967.1	493400	493599	200	0.482033681259144	0.482033681259144	0.482033681259144	909	909	623	696.368659578266	0.383945015849707
NC_013967.1	684600	685199	600	0.862559329648931	3.60324135148107	1.78356246995005	1276.66666666667	1343	909.666666666667	1016.79511609903	0.333392518800763
NC_013967.1	719600	719799	200	2.91634729322544	2.91634729322544	2.91634729322544	1186	1186	787	879.682399820378	0.430626195527946
NC_013967.1	780400	780599	200	4.38451617287822	4.38451617287822	4.38451617287822	899	899	513	573.414321610996	0.647833281773715
NC_013967.1	794400	794799	400	1.80532774026343	1.86333109459047	1.80874872011542	985	997	645	720.95952717172	0.449702902638149
NC_013967.1	813800	814399	600	4.08946356865563	47.7391491126035	25.0126828542053	1471	1823	686.666666666667	767.53314003811	0.918306847225259
NC_013967.1	840600	840799	200	3.71899113538361	3.71899113538361	3.71899113538361	953	953	571	638.244790721011	0.577620767403027
NC_013967.1	858400	858599	200	1.80902633906667	1.80902633906667	1.80902633906667	1163	1163	801	895.331133743485	0.376987344114983
NC_013967.1	860600	860799	200	5.02325371597035	5.02325371597035	5.02325371597035	1008	1008	590	659.482358188085	0.611334242446166
NC_013967.1	912000	912199	200	0.487164996959105	0.487164996959105	0.487164996959105	919	919	632	706.428559957406	0.379049397181445
NC_013967.1	936200	936399	200	0.762350800175399	0.762350800175399	0.762350800175399	1178	1178	855	955.690536018326	0.301439486563992
NC_013967.1	988600	988999	400	0.886521088434492	1.22447107328024	0.961630119361838	1188	1251	858.5	959.602719499103	0.310579726420363
NC_013967.1	1102400	1102599	200	0.559685781796411	0.559685781796411	0.559685781796411	911	911	621	694.133126160679	0.391744527043463
NC_013967.1	1117000	1117399	400	2.03945936869586	2.0562685169581	2.03977257849982	953.5	961	611	682.955459072746	0.480892693171965
NC_013967.1	1159400	1159999	600	86.3107023388772	256.127048114108	160.376090808605	3280	4401	734.333333333333	820.813353157261	1.95606550557594
NC_013967.1	1296800	1297399	600	0.414498180746198	0.457155363570427	0.415797733070187	1194.66666666667	1201	890	994.812370826094	0.263857275457008
NC_013967.1	1304000	1304199	200	1.35237375080871	1.35237375080871	1.35237375080871	1539	1539	1148	1283.19618169478	0.262064736669971
NC_013967.1	1307200	1307799	600	1.08102837143087	14.5877134307928	7.06288399916162	1720.33333333333	1977	1105	1235.13221321667	0.461747500057157
NC_013967.1	1359800	1359999	200	0.565620871041067	0.565620871041067	0.565620871041067	1214	1214	897	1002.63673778765	0.275719127634555
NC_013967.1	1378600	1378999	400	7.3191333507167	7.62826019292862	7.38431826868484	1059.5	1117	588.5	657.805708124895	0.688109984239348
NC_013967.1	1388200	1388599	400	1.335666851178	2.29664726922941	1.67785729881136	901	914	575.5	643.274740910581	0.485367229407495
NC_013967.1	1391600	1392199	600	6.12543498477354	23.9347217539979	12.532310317845	1099	1311	553.333333333333	618.497578865662	0.816723630935447
NC_013967.1	1475400	1475999	600	2.54358812967243	28.519235308098	16.3736953218759	1402.33333333333	1587	727.666666666667	813.361575098638	0.766039756145901
NC_013967.1	1485800	1486199	400	7.29587395589581	13.3693694332817	10.1821067884271	1187	1189	645.5	721.518410526117	0.721332350654074
NC_013967.1	1486600	1486999	400	2.55125608079287	5.99155438552605	4.12092963253243	1304	1358	856.5	957.367186081516	0.444218403583042
NC_013967.1	1594000	1594399	400	3.09148635957666	6.28389310716354	4.53724446034102	1317	1418	852.5	952.896119246343	0.46351858292272
NC_013967.1	1595600	1596399	800	2.10975473538589	37.5862707326879	18.3511682856184	1642.25	1956	888.5	993.135720762904	0.711320171751216
NC_013967.1	1597600	1603599	6000	1.51885946018397	20.6718287293905	7.41992739287062	1500.33333333333	2103	934.833333333333	1044.92557827033	0.508189239723087
NC_013967.1	1700600	1700999	400	22.1242448243868	25.9165564225581	23.869903141451	1440.5	1532	646.5	722.63617723491	0.993618700365643
NC_013967.1	1720600	1721199	600	2.04281058539931	20.7379269893681	9.96925752787755	1060	1187	565.666666666667	632.283368274113	0.73647923124555
NC_013967.1	1756000	1756599	600	3.94330792651752	26.1716259787512	13.3523288216552	1316	1513	706	789.143296408115	0.727918567505461
NC_013967.1	1811400	1811599	200	0.544317193330316	0.544317193330316	0.544317193330316	1060	1060	759	848.384931974163	0.320934235530979
NC_013967.1	1857000	1857399	400	1.58832139914002	1.72144434009016	1.60400911274834	989.5	998	655	732.137194259654	0.434047480610751
NC_013967.1	1882000	1882199	200	0.906152135742597	0.906152135742597	0.906152135742597	1102	1102	780	871.858032858824	0.337613861911389
NC_013967.1	1893200	1893999	800	4.00146796323639	8.91485466295629	5.48999009772698	934.25	967	524	585.709755407723	0.673420400311223
NC_013967.1	1895000	1895799	800	1.87515294996078	30.1745208561113	15.8313403848933	1091.75	1268	530.75	593.254680692078	0.863547177806209
NC_013967.1	1903800	1903999	200	0.922727552991009	0.922727552991009	0.922727552991009	796	796	502	561.118887814269	0.503704432344777
NC_013967.1	1947200	1947799	600	2.63218465699293	23.1192894850283	12.127867933326	1168.33333333333	1307	618	690.779826034299	0.750321755326513
NC_013967.1	1985600	1985799	200	0.97703093471157	0.97703093471157	0.97703093471157	874	874	571	638.244790721011	0.452914518117207
NC_013967.1	2058400	2058999	600	4.02909729453319	32.3057524557313	15.6613058414499	1215.33333333333	1393	612.333333333333	684.44581468447	0.820324697293888
NC_013967.1	2078600	2078999	400	1.80901936182627	1.88385559402264	1.81452928988286	1344.5	1397	957.5	1070.26162366965	0.329432555343023
NC_013967.1	2102200	2102599	400	12.9252664299186	15.9200179221845	14.2722370997445	1273.5	1328	645.5	721.518410526117	0.817975045470109
NC_013967.1	2124200	2124599	400	0.846289403789652	1.2661279806319	0.951495521736081	781	793	488.5	546.029037245558	0.516648131466681
NC_013967.1	2131000	2131199	200	8.7315718358575	8.7315718358575	8.7315718358575	1010	1010	530	592.416355660483	0.768666401398603
NC_013967.1	2218200	2218399	200	0.545099038107271	0.545099038107271	0.545099038107271	972	972	678	757.845828561901	0.358632995731863
NC_013967.1	2304400	2304599	200	0.581382718833742	0.581382718833742	0.581382718833742	1036	1036	735	821.558530963123	0.334225648396306
NC_013967.1	2328200	2328599	400	1.08085359646105	1.16697213292764	1.08799535615067	961.5	989	646.5	722.63617723491	0.412235667977716
NC_013967.1	2477200	2477799	600	53.3059723777716	258.043794680157	157.226703328067	2988.66666666667	3975	678.666666666667	758.591006367763	1.93883404452314
NC_013967.1	2482400	2482799	400	1.5903344939945	5.64678138104782	3.46805247394865	896.5	954	532.5	595.210772432466	0.58713843456029
NC_013967.1	2549400	2549599	200	0.692585662906157	0.692585662906157	0.692585662906157	1031	1031	725	810.380863875189	0.346991788144917
NC_013967.1	2564400	2564599	200	0.797485604950784	0.797485604950784	0.797485604950784	1171	1171	847	946.74840234798	0.306396545250116
NC_013967.1	2567600	2567799	200	0.661235892719425	0.661235892719425	0.661235892719425	1048	1048	742	829.382897924676	0.337166041695059
NC_013967.1	2700000	2700599	600	2.20589948981157	9.39791458099968	5.10791242667293	1262	1397	798.666666666667	892.723011422967	0.493636786213468
NC_013967.1	2766600	2772199	5600	1.40532056506936	20.1266118158232	8.17708096178589	1487	1866	909.928571428571	1017.08786452276	0.535721208427896
NC_013967.1	2847000	2847599	600	1.28044211322956	6.63412439156053	2.95004073949466	1073	1143	698.666666666667	780.94634054363	0.457202819200981
NC_013968.1	2800	2999	200	0.572253782548976	0.572253782548976	0.572253782548976	1301	1301	979	1094.2936079087	0.249411793385064
NC_013968.1	19200	19399	200	0.52628022667083	0.52628022667083	0.52628022667083	1371	1371	1040	1162.4773771451	0.237837322506082
NC_013968.1	20400	20599	200	0.89464193509181	0.89464193509181	0.89464193509181	1488	1488	1122	1254.13424726615	0.246502073005305
NC_013968.1	21800	22399	600	1.41534152051282	12.1453959088373	6.66495571963034	1926.33333333333	2150	1278.33333333333	1428.87844274085	0.42024859340163
NC_013968.1	35000	35799	800	0.606797523026514	1.95648903818859	0.880966332451917	1423.75	1486	1071	1197.12814511769	0.249633750608758
NC_013968.1	39200	39399	200	0.881993294954451	0.881993294954451	0.881993294954451	1562	1562	1192	1332.37791688169	0.229232039517148
NC_013968.1	43400	43599	200	1.41534509678921	1.41534509678921	1.41534509678921	1459	1459	1073	1199.36367853528	0.282496798496817
NC_013968.1	54200	54599	400	7.31194356768231	9.16950278462407	8.09172061311557	1717	1777	1072	1198.24591182649	0.517925209712696
NC_013968.1	57600	58199	600	4.11347924082351	15.3237560980038	9.30596121200164	1996.66666666667	2210	1254	1401.67945282688	0.503544971431653
NC_013968.1	68400	68599	200	0.421613772695426	0.421613772695426	0.421613772695426	1387	1387	1072	1198.24591182649	0.210880046448657
NC_013968.1	72200	72399	200	0.971667413566614	0.971667413566614	0.971667413566614	1664	1664	1278	1428.50585383792	0.220005649467684
NC_013968.1	76800	77399	600	0.44245926364457	1.16698012254641	0.595388684459601	1660	1807	1297.66666666667	1450.48859911086	0.193949615507592
NC_013968.1	80400	81199	800	0.443133535053015	0.899885215513044	0.551743611998329	1397.25	1444	1071.75	1197.96647014929	0.221734470591336
NC_013968.1	84400	84999	600	5.62409032783876	24.0318390250072	12.489245556861	2478.33333333333	2929	1576	1761.60033305834	0.48273967485875
